155,12.288,24,10,AODV,7.5,None
156,8.192,16,10,AODV,7.5,None
157,10.752,21,10,AODV,7.5,None
158,9.216,18,10,AODV,7.5,None
159,4.608,9,10,AODV,7.5,None
160,6.144,12,10,AODV,7.5,None
161,6.144,12,10,AODV,7.5,None
162,14.848,29,10,AODV,7.5,None
163,8.704,17,10,AODV,7.5,None
164,13.312,26,10,AODV,7.5,None
165,10.24,20,10,AODV,7.5,None
166,6.656,13,10,AODV,7.5,None
167,5.632,11,10,AODV,7.5,None
168,5.12,10,10,AODV,7.5,None
169,4.096,8,10,AODV,7.5,None
170,4.096,8,10,AODV,7.5,None
171,4.096,8,10,AODV,7.5,None
172,4.096,8,10,AODV,7.5,None
173,4.096,8,10,AODV,7.5,None
174,4.096,8,10,AODV,7.5,None
175,4.608,9,10,AODV,7.5,None
176,6.144,12,10,AODV,7.5,None
177,11.776,23,10,AODV,7.5,None
178,7.168,14,10,AODV,7.5,None
179,8.192,16,10,AODV,7.5,None
180,16.896,33,10,AODV,7.5,None
181,5.632,11,10,AODV,7.5,None
182,4.608,9,10,AODV,7.5,None
183,6.656,13,10,AODV,7.5,None
184,6.144,12,10,AODV,7.5,None
185,7.168,14,10,AODV,7.5,None
186,6.144,12,10,AODV,7.5,None
187,6.144,12,10,AODV,7.5,None
188,4.096,8,10,AODV,7.5,None
189,6.144,12,10,AODV,7.5,None
190,6.144,12,10,AODV,7.5,None
191,5.632,11,10,AODV,7.5,None
192,6.144,12,10,AODV,7.5,None
193,7.68,15,10,AODV,7.5,None
194,9.216,18,10,AODV,7.5,None
195,8.192,16,10,AODV,7.5,None
196,6.656,13,10,AODV,7.5,None
197,10.24,20,10,AODV,7.5,None
198,5.632,11,10,AODV,7.5,None
199,11.264,22,10,AODV,7.5,None
